job_id,job_title,job_category,company,city,experience,exp_min,exp_max,exp_bucket,skills,skill_count,posted_date,job_url,scraped_at
049b5a749b03,AI Engineer,AI Engineer,Big 4 IT Consulting,Noida,5-10 Yrs,5.0,10.0,3-5 Years (Mid),Generative AI | Agentic | Ai | RAG | Machine Learning | Langgraph | LangChain | LLMs,8,2 weeks ago,https://www.naukri.com/job-listings-ai-engineer-the-glove-noida-bengaluru-5-to-10-years-190526035982,2026-06-03T20:37:22.059337
79a37fdffd18,Generative AI Engineer,AI Engineer,Naukri E Hire Campaign,Noida,6-12 Yrs,6.0,12.0,6-10 Years (Senior),Generative AI | LangChain | Python | Senior Artificial Intelligence Engineer | Evaluation | Langraph | SQL,7,2 weeks ago,https://www.naukri.com/job-listings-generative-ai-engineer-naukri-e-hire-campaign-noida-pune-gurugram-6-to-12-years-190526021404,2026-06-03T20:37:22.063653
f7f66677637c,Generative AI Engineer,AI Engineer,Sunovaa Tech,Noida,6-10 Yrs,6.0,10.0,6-10 Years (Senior),Agentic Ai | Fastapi | React.Js | Llm Integration | Langgraph | LangChain | Vector Databases | Artificial Intelligence,8,1 week ago,https://www.naukri.com/job-listings-generative-ai-engineer-sunovaa-tech-noida-gurugram-6-to-10-years-220526025253,2026-06-03T20:37:22.065654
cb973a028275,Gen Ai Engineer,AI Engineer,TEKsystems,Noida,6-9 Yrs,6.0,9.0,6-10 Years (Senior),Agentic Ai | Python | NLP | LangChain | Langgraph | LLMs | RAG | SQL,8,1 week ago,https://www.naukri.com/job-listings-gen-ai-engineer-allegis-group-noida-delhi-ncr-6-to-9-years-260526033053,2026-06-03T20:37:22.068791
5b8654afddb5,Generative AI & LLM Engineer,AI Engineer,.,Noida,2-3 Yrs,2.0,3.0,0-2 Years (Fresher),Artificial Intelligence | Machine Learning | Advanced Analytics | Statistics | Predictive Analytics | Predictive | Analytics,7,1 week ago,https://www.naukri.com/job-listings-generative-ai-llm-engineer-shoppeboard-sourcing-solutions-noida-2-to-3-years-260526038933,2026-06-03T20:37:22.070941
01178ab344a4,Agentic AI Engineer,AI Engineer,Magneum Technology,Noida,3-6 Yrs,3.0,6.0,3-5 Years (Mid),Artificial Intelligence | Machine Learning | Python | Predictive Modeling | Advanced Analytics | Statistics | Data Analytics,7,1 week ago,https://www.naukri.com/job-listings-agentic-ai-engineer-magneum-technology-noida-3-to-6-years-260526032822,2026-06-03T20:37:22.073940
d93ea8e6b335,AI Prompt Engineer,Data Scientist,Plasma Softech,Noida,1-5 Yrs,1.0,5.0,0-2 Years (Fresher),LLMs | Prompt Engineering | Generative AI | Artificial Intelligence | Ai Application | Api Integration | Chatbot | Json,8,1 week ago,https://www.naukri.com/job-listings-ai-prompt-engineer-plasma-softech-noida-1-to-5-years-260526027616,2026-06-03T20:37:22.077949
2cd837ad682b,"Cloud Engineer, AI",Data Scientist,Google,Gurgaon,0 Yrs,0.0,0.0,0-2 Years (Fresher),Cloud Computing | Software Design | Consulting | Machine Learning | Scala | Data Structures | Data Visualization | Virtualization,8,3+ weeks ago,https://www.naukri.com/job-listings-cloud-engineer-ai-google-india-private-limited-gurugram-0-to-0-years-090725503306,2026-06-03T20:37:36.207808
a7c6e5b870d5,Gen AI Engineer - 5+ years - Bengaluru/Hyderabad/Gurugram,AI Engineer,Crescendo Global,Hyderabad,5-10 Yrs,5.0,10.0,3-5 Years (Mid),Data Science | Generative AI | Machine Learning | Python | Gen | Data | Artificial Intelligence | Science,8,1 week ago,https://www.naukri.com/job-listings-gen-ai-engineer-5-years-bengaluru-hyderabad-gurugram-crescendo-global-leadership-hiring-india-hyderabad-gurugram-bengaluru-5-to-10-years-220526032927,2026-06-03T20:37:36.224826
c4fb00ef0323,AI Engineer,AI Engineer,Analytics Vidhya,Gurgaon,2-7 Yrs,2.0,7.0,0-2 Years (Fresher),C++ | Python | NLP | Mathematics | Neural Networks | Machine Learning | Artificial Intelligence | Deep Learning,8,6 days ago,https://www.naukri.com/job-listings-ai-engineer-analytics-vidhya-educon-pvt-ltd-gurugram-2-to-7-years-280526505733,2026-06-03T20:37:36.225824
683b1cf41d8a,AI Engineer,AI Engineer,Amiseq,Hyderabad,3-8 Yrs,3.0,8.0,3-5 Years (Mid),Artificial Intelligence | NLP | Api | LLMs | Azure Machine Learning | Retrieval Augmented Generation | Computer Vision | Deep Learning,8,5 days ago,https://www.naukri.com/job-listings-ai-engineer-amiseq-hyderabad-gurugram-3-to-8-years-290526002260,2026-06-03T20:37:36.228856
efbd623ad8d2,Ai Engineer,AI Engineer,Radicle Software,Gurgaon,2-4 Yrs,2.0,4.0,0-2 Years (Fresher),Generative AI | Python | TensorFlow | PyTorch | Ai Algorithms | Artificial Intelligence | Intelligence | Algorithms,8,5 days ago,https://www.naukri.com/job-listings-ai-engineer-radicle-software-gurugram-2-to-4-years-290526005990,2026-06-03T20:37:36.231853
6bbebcdeef7c,Generative AI Engineer,AI Engineer,Tekskills,Gurgaon,9-14 Yrs,9.0,14.0,6-10 Years (Senior),Generative AI | Deep Learning | Artificial Intelligence | Machine Learning | Python | Intelligence | Machine,7,5 days ago,https://www.naukri.com/job-listings-generative-ai-engineer-tekskills-gurugram-9-to-14-years-290526922157,2026-06-03T20:37:36.233416
ac0649da335e,Data Engineer,Data Engineer,Google,Bangalore,0 Yrs,0.0,0.0,0-2 Years (Fresher),Product Management | Product Engineering | Analytical | Machine Learning | Data Structures | Data Processing | Data Quality | Data Mining,8,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-google-india-private-limited-bengaluru-0-to-0-years-090725503768,2026-06-03T20:37:46.126834
437ef541f7ac,Data Engineer,Data Engineer,Capgemini,Pune,8-13 Yrs,8.0,13.0,6-10 Years (Senior),Data Build Tool | Snowflake | Data Warehousing | Build | Warehouse | Build Automation | Tools | Data Engineering,8,2 days ago,https://www.naukri.com/job-listings-data-engineer-capgemini-pune-chennai-bengaluru-8-to-13-years-130126015500,2026-06-03T20:37:46.128842
0a43d95ed468,Azure Data Engineer or Big data developer,Data Engineer,HCLTech,Pune,7-12 Yrs,7.0,12.0,6-10 Years (Senior),PySpark | Data Engineering | Software Engineering | Big Data | Spark | Data Bricks | Python | Software,8,1 week ago,https://www.naukri.com/job-listings-azure-data-engineer-or-big-data-developer-hcltech-pune-chennai-bengaluru-7-to-12-years-130526041399,2026-06-03T20:37:46.129902
114081db5016,BI Developer- Data Engineer,Data Engineer,Tata Consultancy Services,Pune,6-10 Yrs,6.0,10.0,6-10 Years (Senior),T-Sql | Power BI | Ssas | Dax | Data Modeling | Microsoft Technology Ecosystem | Git | Visual Studio,8,1 week ago,https://www.naukri.com/job-listings-bi-developer-data-engineer-tata-consultancy-services-pune-chennai-bengaluru-6-to-10-years-050426004042,2026-06-03T20:37:46.130901
c579ead1dde0,Data Engineer,Data Engineer,IQVIA,Pune,6-11 Yrs,6.0,11.0,6-10 Years (Senior),PySpark | Data Engineering | Data Bricks | SQL | Azure | Azure Databricks | Azure Data Factory | Azure Synapse,8,Few hours ago,https://www.naukri.com/job-listings-data-engineer-iqvia-pune-gurugram-bengaluru-6-to-11-years-110325014320,2026-06-03T20:37:46.131920
4dcdd052baeb,Data Engineer,Data Engineer,Wells Fargo,Bangalore,2-7 Yrs,2.0,7.0,0-2 Years (Fresher),Compliance | Data Management | Data Pipelines | Google Cloud Platform | Data Engineer | Ai | Data Engineering | Cloud Platform,8,Today,https://www.naukri.com/job-listings-data-engineer-wells-fargo-international-solutions-private-ltd-bengaluru-2-to-7-years-030626913347,2026-06-03T20:37:46.136920
ffdecd440f00,Data Engineer,Data Engineer,Rolls-Royce,Bangalore,6-11 Yrs,6.0,11.0,6-10 Years (Senior),Supply Chain | Ms Sql | Linux | Data Management | Data Modeling | Rdbms | Agile | Microsoft,8,Few hours ago,https://www.naukri.com/job-listings-data-engineer-rolls-royce-india-private-ltd-bengaluru-6-to-11-years-030626502032,2026-06-03T20:37:46.138920
4bf2cb7c5201,Data Engineers & Architects,Data Engineer,Exalans And Hunar Corporate Solutions,Kochi,7-12 Yrs,7.0,12.0,6-10 Years (Senior),Data Engineering | Python | Etl Pipelines | Architecture | Etl | Pipeline | Data Architecture | Data,8,3+ weeks ago,https://www.naukri.com/job-listings-data-engineers-architects-exalans-and-hunar-corporate-solutions-kochi-bengaluru-thiruvananthapuram-7-to-12-years-060526014370,2026-06-03T20:37:46.140901
f3292310fcbb,Data Engineer,Data Engineer,Accenture,Bangalore,2-4 Yrs,2.0,4.0,0-2 Years (Fresher),Snowflake | Sql Queries | Warehouse | Data Engineering | Etl | Hive | Python | Performance Tuning,8,2 days ago,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-bengaluru-2-to-4-years-010626919183,2026-06-03T20:37:46.142866
97838b7bac8b,Data Engineer,Data Engineer,Accenture,Bangalore,2-4 Yrs,2.0,4.0,0-2 Years (Fresher),Data Warehousing | Data Engineering | Aws Kinesis | Data Pipeline Architecture | Etl | Hive | Python | Data Management,8,2 days ago,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-bengaluru-2-to-4-years-010626918176,2026-06-03T20:37:46.145890
62cb3b95e1d5,Data Engineer,Data Engineer,Trigent Software,Bangalore,5-10 Yrs,5.0,10.0,3-5 Years (Mid),Gcp Cloud | Python | Software Development | Data Engineering | SQL | Software | Cloud | GCP,8,1 day ago,https://www.naukri.com/job-listings-data-engineer-trigent-software-bengaluru-5-to-10-years-020626007058,2026-06-03T20:37:46.147950
bec7056c2a3b,Data Engineer,Data Engineer,Accenture,Bangalore,3-8 Yrs,3.0,8.0,3-5 Years (Mid),Snowflake | Warehouse | Data Engineering | SQL | Etl | Hive | Python | Performance Tuning,8,2 days ago,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-010626919190,2026-06-03T20:37:46.148939
fc8474888baa,Data Engineer,Data Engineer,Accenture,Bangalore,3-8 Yrs,3.0,8.0,3-5 Years (Mid),Data Engineer | Python | Data Analytics | Data Pipelines | Scala | Data Processing | Databricks | Cloud Platforms,8,2 days ago,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-010626918177,2026-06-03T20:37:46.150937
01f2b9a0d523,Data Engineer,Data Engineer,Accenture,Bangalore,3-8 Yrs,3.0,8.0,3-5 Years (Mid),Snowflake | Warehouse | Data Engineering | Snowpipe | Etl | Hive | Python | Performance Tuning,8,2 days ago,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-bengaluru-3-to-8-years-010626918609,2026-06-03T20:37:46.151937
bb0042295143,Data Engineer,Data Engineer,Accenture,Bangalore,5-10 Yrs,5.0,10.0,3-5 Years (Mid),Data Engineer | Python | Data Services | Data Analytics | Data Pipelines | Scala | Databricks | Azure,8,2 days ago,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-bengaluru-5-to-10-years-010626919118,2026-06-03T20:37:46.153937
52d5290931ac,Data Engineer,Data Engineer,Globallogic,Pune,8-13 Yrs,8.0,13.0,6-10 Years (Senior),Data Engineering | Data Modeling | Spark | Advance Sql | Python | SQL | Modeling | Engineering,8,1 day ago,https://www.naukri.com/job-listings-data-engineer-globallogic-pune-chennai-bengaluru-8-to-13-years-020626009474,2026-06-03T20:37:46.154936
f05983caedb2,Big Data Developer/ Big Data Engineer,Data Engineer,Tata Consultancy Services,Chennai,8-13 Yrs,8.0,13.0,6-10 Years (Senior),PySpark | Hive | Hadoop | Big Data | Spark | Scala | Big Data Ecosystem | SQL,8,2 days ago,https://www.naukri.com/job-listings-big-data-developer-big-data-engineer-tata-consultancy-services-chennai-coimbatore-bengaluru-8-to-13-years-010626025323,2026-06-03T20:37:46.157486
b85c8069c094,Data Engineer,Data Engineer,ANZ,Bangalore,5-10 Yrs,5.0,10.0,3-5 Years (Mid),Unix | Linux | Data Security | Agile | Data Processing | Data Structures | Test Cases | Analytics,8,2 days ago,https://www.naukri.com/job-listings-data-engineer-anz-banking-group-bengaluru-5-to-10-years-010626503771,2026-06-03T20:37:46.159524
34cbec1e6e86,AI Data Engineer,Data Engineer,Thomson Reuters,Hyderabad,4-6 Yrs,4.0,6.0,3-5 Years (Mid),R,1,3+ weeks ago,https://www.naukri.com/job-listings-ai-data-engineer-thomson-reuters-india-pvt-ltd-hyderabad-4-to-6-years-240326502061,2026-06-03T20:37:57.943594
725245651915,Data Engineer,Data Engineer,Hitachi Energy,Hyderabad,3-6 Yrs,3.0,6.0,3-5 Years (Mid),C | Shop Floor | Cloud | Manager Technology | Etl Tool | AWS | SQL | Recruitment,8,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-hitachi-energy-hyderabad-3-to-6-years-260326503111,2026-06-03T20:37:57.946453
601472aa1290,Data Engineer face To face drive Bangalore/Hyderabad/Chennai,Data Engineer,HCLTech,Hyderabad,5-10 Yrs,5.0,10.0,3-5 Years (Mid),GCP | Python | SQL | Bigquery | AWS | Data Engineering | Drives | Data,8,3 weeks ago,https://www.naukri.com/job-listings-data-engineer-face-to-face-drive-bangalore-hyderabad-chennai-hcltech-hyderabad-chennai-bengaluru-5-to-10-years-250326016709,2026-06-03T20:37:57.947456
704fbd4135cf,Data Engineer (PySpark),Data Engineer,Tata Consultancy Services,Hyderabad,7-12 Yrs,7.0,12.0,6-10 Years (Senior),PySpark | Hive | Spark | Hdfs | SQL | Data Engineering | Data,7,2 weeks ago,https://www.naukri.com/job-listings-data-engineer-pyspark-tata-consultancy-services-visakhapatnam-hyderabad-7-to-12-years-200526037904,2026-06-03T20:37:57.948463
8d88ca03d33c,Python Data Engineer,Data Engineer,CGI,Hyderabad,8-13 Yrs,8.0,13.0,6-10 Years (Senior),PySpark | Emr | Aws Glue | Etl | Python | AWS | Glue | Data,8,3+ weeks ago,https://www.naukri.com/job-listings-python-data-engineer-cgi-hyderabad-chennai-bengaluru-8-to-13-years-050526025492,2026-06-03T20:37:57.950454
344e0e748276,Data Engineer - Ab Initio,Data Engineer,Careernet,Hyderabad,3-8 Yrs,3.0,8.0,3-5 Years (Mid),Shell Scripting | Etl | Data Integration | SQL | Performance Testing | Data Warehouse | Scheduling | Abinitio,8,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-ab-initio-careernet-hyderabad-chennai-bengaluru-3-to-8-years-060526040242,2026-06-03T20:37:57.953454
af83652648f7,Data Engineer,Data Engineer,Grid Dynamics,Chennai,7-12 Yrs,7.0,12.0,6-10 Years (Senior),R,1,2 weeks ago,https://www.naukri.com/job-listings-200526501684,2026-06-03T20:37:57.954454
3023b91a7724,Data Engineer,Data Engineer,Tata Consultancy Services,Hyderabad,7-9 Yrs,7.0,9.0,6-10 Years (Senior),Data Quality | Data Migration | Esu | Data Engineer | Data Governance | Data | Governance | Quality,8,2 days ago,https://www.naukri.com/job-listings-data-engineer-tata-consultancy-services-hyderabad-pune-bengaluru-7-to-9-years-010626007181,2026-06-03T20:37:57.956445
ab207ecb6544,Data Engineer,Data Engineer,Kantar,Hyderabad,3-5 Yrs,3.0,5.0,3-5 Years (Mid),R,1,2 days ago,https://www.naukri.com/job-listings-data-engineer-kantar-hyderabad-3-to-5-years-010626026424,2026-06-03T20:37:57.957447
32c531fdfe1d,Data Engineer,Data Engineer,Accenture,Hyderabad,2-4 Yrs,2.0,4.0,0-2 Years (Fresher),Scala | Data Modeling | Spark | Python | AWS | Hive | Cloudera | Amazon Redshift,8,1 week ago,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-hyderabad-2-to-4-years-250526921955,2026-06-03T20:37:57.959463
1a04cb149dfd,Databricks Data Engineer,Data Engineer,Tata Consultancy Services,Hyderabad,4-6 Yrs,4.0,6.0,3-5 Years (Mid),R,1,1 week ago,https://www.naukri.com/job-listings-databricks-data-engineer-tata-consultancy-services-hyderabad-pune-bengaluru-4-to-6-years-220526033989,2026-06-03T20:37:57.961443
5172cc12d0b8,Pyspark Developer Data Engineer,Data Engineer,Capgemini,Hyderabad,6-10 Yrs,6.0,10.0,6-10 Years (Senior),PySpark | SQL | Spark | Data Bricks | Bricks | Data Engineering | Development | Data,8,6 days ago,https://www.naukri.com/job-listings-pyspark-developer-data-engineer-capgemini-hyderabad-pune-bengaluru-6-to-10-years-280526020878,2026-06-03T20:37:57.963810
93b77f89989e,Data Engineer,Data Engineer,Lloyds Technology Centre India,Hyderabad,3-5 Yrs,3.0,5.0,3-5 Years (Mid),Rdbms | GCP | Shell Scripting | Agile | Software Development Life Cycle | Troubleshooting | Apache | Downstream,8,1 day ago,https://www.naukri.com/job-listings-data-engineer-lloyds-technology-centre-india-hyderabad-3-to-5-years-020626502589,2026-06-03T20:37:57.965193
4d4227840afd,Data Engineer,Data Engineer,Hexaware Technologies,Hyderabad,7-12 Yrs,7.0,12.0,6-10 Years (Senior),R,1,1 week ago,https://www.naukri.com/job-listings-data-engineer-hexaware-technologies-hyderabad-chennai-bengaluru-7-to-12-years-270526020455,2026-06-03T20:37:57.966565
138a0eee0d3f,Data Engineer,Data Engineer,Accenture,Hyderabad,5-10 Yrs,5.0,10.0,3-5 Years (Mid),Data Engineer | Data Services | Data Pipelines | Data Architecture | Collection | Data Engineering | Data Infrastructure | Database Design,8,1 week ago,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-hyderabad-5-to-10-years-270526929642,2026-06-03T20:37:57.970100
71310bfd4033,Data Engineer (Quantexa),Data Engineer,Tata Consultancy Services,Hyderabad,5-10 Yrs,5.0,10.0,3-5 Years (Mid),Quantexa | Scala | Hadoop | Spark | Data Engineering | Data,6,1 week ago,https://www.naukri.com/job-listings-data-engineer-quantexa-tata-consultancy-services-hyderabad-pune-bengaluru-5-to-10-years-260526037819,2026-06-03T20:37:57.971095
f2af9daf03b9,Data Engineer,Data Engineer,Cisco,Hyderabad,5-10 Yrs,5.0,10.0,3-5 Years (Mid),Automation | Data Management | Data Modeling | Agile | Workflow | Apache | Jira | Cisco,8,2 days ago,https://www.naukri.com/job-listings-data-engineer-cisco-hyderabad-chennai-gurugram-bengaluru-5-to-10-years-010626501549,2026-06-03T20:37:57.973377
8ead7c6989fe,Data Engineer,Data Engineer,Tata Consultancy Services,Hyderabad,5-10 Yrs,5.0,10.0,3-5 Years (Mid),R,1,1 day ago,https://www.naukri.com/job-listings-data-engineer-tata-consultancy-services-hyderabad-bengaluru-5-to-10-years-020626004170,2026-06-03T20:37:57.976378
3a8b6c9d0780,Microsoft Fabric Data Engineer,Data Engineer,Capgemini,Hyderabad,6-11 Yrs,6.0,11.0,6-10 Years (Senior),R,1,4 days ago,https://www.naukri.com/job-listings-microsoft-fabric-data-engineer-capgemini-hyderabad-pune-bengaluru-6-to-11-years-300526010553,2026-06-03T20:37:57.979377
90994bce0b6e,Data Engineer,Data Engineer,Barclays,Pune,1-4 Yrs,1.0,4.0,0-2 Years (Fresher),Advance Sql | Glue | Csv | PySpark | Plsql | SQL | PostgreSQL | Xml,8,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-barclays-pune-1-to-4-years-241225503750,2026-06-03T20:38:11.235432
4f5837fd8d4c,Data Engineer,Data Engineer,Infosys,Pune,5-9 Yrs,5.0,9.0,3-5 Years (Mid),Aws Data Engineer | Power Bi Development | Dax | Data Modeling | Data Engineering | Sql Server | Etl Tool | Data Bricks,8,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-infosys-pune-5-to-9-years-050526025741,2026-06-03T20:38:11.239393
38b671606be9,Data Engineer,Data Engineer,Crisil,Pune,4-10 Yrs,4.0,10.0,3-5 Years (Mid),Excel | Investment Banking | Management | Financial Modelling | SQL | Python | Investment | Data,8,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-crisil-pune-4-to-10-years-130326500370,2026-06-03T20:38:11.247533
30d9813ba0b9,Data Engineer,Data Engineer,Zensar,Pune,5-10 Yrs,5.0,10.0,3-5 Years (Mid),Backend | Analytical | Schema | Data Quality | Apache | Data Warehousing | Analytics | SQL,8,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-zensar-technologies-pune-5-to-10-years-280426501730,2026-06-03T20:38:11.249521
c57d6195955e,Data Engineer,Data Engineer,Syngenta,Pune,4-9 Yrs,4.0,9.0,3-5 Years (Mid),Pci Dss | NoSQL | Data Modeling | Data Security | Scala | Data Governance | Stored Procedures | Project Delivery,8,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-syngenta-global-pune-4-to-9-years-260226505158,2026-06-03T20:38:11.257521
0fcbf4f12462,Data Engineer-Data Modeling,Data Engineer,IBM,Pune,6-8 Yrs,6.0,8.0,6-10 Years (Senior),Data Modeling | Big Data Technologies | Data Warehousing | Dimensional Modeling | Data Integrity | Erwin | Data Engineering | NoSQL,8,Few hours ago,https://www.naukri.com/job-listings-data-engineer-data-modeling-ibm-india-pvt-limited-pune-6-to-8-years-030626928060,2026-06-03T20:38:11.259520
84d14558ef20,Solution Architect - Data Engineer,Data Engineer,KSB,Pune,5-8 Yrs,5.0,8.0,3-5 Years (Mid),Automation | Operational Excellence | Data Modeling | Data Processing | Data Quality | Json | Analytics | Monitoring,8,Few hours ago,https://www.naukri.com/job-listings-solution-architect-data-engineer-ksb-pumps-limited-pune-5-to-8-years-030626502244,2026-06-03T20:38:11.262520
502499ecaf0c,Data Engineer,Data Engineer,Accenture,Pune,2-4 Yrs,2.0,4.0,0-2 Years (Fresher),Scala | Data Modeling | Spark | Python | AWS | Hive | Cloudera | Amazon Redshift,8,1 week ago,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-pune-2-to-4-years-250526922003,2026-06-03T20:38:11.266517
207a4581b497,AI Data Engineer,Data Engineer,Tech Mahindra,Pune,7-12 Yrs,7.0,12.0,6-10 Years (Senior),PySpark | Azure | Ai Data Engineer | Databricks | Python | Gen Ai Data Engineer | Agentic Data Engineer | Data,8,1 week ago,https://www.naukri.com/job-listings-ai-data-engineer-tech-mahindra-noida-pune-bengaluru-7-to-12-years-260526022094,2026-06-03T20:38:11.272523
8a8f708c27f6,Power BI Data Engineer,Data Engineer,eLabs Infotech,Pune,7-12 Yrs,7.0,12.0,6-10 Years (Senior),Power BI | Data Engineering | Requirement Gathering | Data Analysis | Data Modeling | SQL | Modeling | Engineering,8,1 week ago,https://www.naukri.com/job-listings-power-bi-data-engineer-elabs-infotech-pune-bengaluru-7-to-12-years-260526036048,2026-06-03T20:38:11.275517
81d987b264bb,Data Engineer - Global Research Modernization,Data Engineer,JPMorgan Chase Bank,Mumbai,2-7 Yrs,2.0,7.0,0-2 Years (Fresher),Computer Science | Data Analysis | Analytical | Process Improvement | Data Structures | Data Quality | Selenium | Information Technology,8,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-global-research-modernization-jp-morgan-and-chase-mumbai-2-to-7-years-300426500493,2026-06-03T20:38:26.283694
ee55666da937,Data Engineer,Data Engineer,Zensar,Mumbai,1-9 Yrs,1.0,9.0,0-2 Years (Fresher),T-Sql | Data Analysis | Interpersonal Skills | Analytical | Data Governance | Stored Procedures | Data Warehousing | SQL,8,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-zensar-technologies-mumbai-1-to-9-years-150426500675,2026-06-03T20:38:26.286814
ea9d0c91b708,Data Engineer,Data Engineer,Fractal Analytics,Mumbai,3-7 Yrs,3.0,7.0,3-5 Years (Mid),Cloud Computing | C++ | Git | Linux | Shell Scripting | Machine Learning | Agile | Jira,8,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-fractal-analytics-ltd-mumbai-3-to-7-years-210125501878,2026-06-03T20:38:26.289801
be85fa4c6b1d,Data Engineer,Data Engineer,Crisil,Mumbai,3-7 Yrs,3.0,7.0,3-5 Years (Mid),Automation | Excel | Financial Markets | Finance | Manager Technology | Management | Python | Marketing,8,2 weeks ago,https://www.naukri.com/job-listings-data-engineer-crisil-mumbai-3-to-7-years-090126502161,2026-06-03T20:38:26.291804
7f9df85464ef,Data Engineer,Data Engineer,EY,Mumbai,9-12 Yrs,9.0,12.0,6-10 Years (Senior),PySpark | Snowflake | Azure Cloud Services | Python | SQL | Ci/Cd | Etl | AWS,8,3 weeks ago,https://www.naukri.com/job-listings-data-engineer-ey-mumbai-9-to-12-years-070126013259,2026-06-03T20:38:26.292800
070d4b8c806b,Data Engineer (with Java/Python),Data Engineer,Crisil,Mumbai,5-7 Yrs,5.0,7.0,3-5 Years (Mid),Risk Compliance | Front End | Agile | Database | Portfolio Management | Analytics | Python | End,8,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-with-java-python-crisil-mumbai-5-to-7-years-090426502002,2026-06-03T20:38:26.294800
f9391a22f557,Data Engineer,Data Engineer,MSCI Services,Mumbai,3-4 Yrs,3.0,4.0,3-5 Years (Mid),Cvs | Automation | Data Analysis | GCP | Analytical | Machine Learning | Data Structures | SQL,8,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-msci-services-pvt-ltd-mumbai-3-to-4-years-060226505812,2026-06-03T20:38:26.297798
a7efea243cc0,Data Engineer - GCP & Big Query(5-10yrs)-@Infosys,Data Engineer,Infosys,Mumbai,5-10 Yrs,5.0,10.0,3-5 Years (Mid),GCP | Bigquery | Big Data | Query | Data Engineering | Data,6,1 week ago,https://www.naukri.com/job-listings-data-engineer-gcp-big-query-5-10yrs-infosys-infosys-kolkata-ahmedabad-mumbai-all-areas-5-to-10-years-270526022890,2026-06-03T20:38:26.298817
0c661cae6bdf,Data Engineer,Data Engineer,Accenture,Navi Mumbai,15-20 Yrs,15.0,20.0,10+ Years (Lead/Principal),PySpark | Data Engineering | Data Pipeline Architecture | Etl | Data Integration | Hive | Python | Data Analysis,8,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-navi-mumbai-15-to-20-years-040526917231,2026-06-03T20:38:26.302020
ec3373f1a062,Data Engineer,Data Engineer,Photon,Mumbai,3-7 Yrs,3.0,7.0,3-5 Years (Mid),Computer Science | Backend | Data Management | Hp Data Protector | Data Processing | Data Quality | NLP | Monitoring,8,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-photon-infotech-p-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-3-to-7-years-200125502764,2026-06-03T20:38:26.304440
20ac494f53b7,Data Engineer,Data Engineer,Accenture,Navi Mumbai,2-4 Yrs,2.0,4.0,0-2 Years (Fresher),PySpark | Database Design | Data Modeling | Design Principles | AWS | Hive | Snowflake | Python,8,1 week ago,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-navi-mumbai-2-to-4-years-250526919452,2026-06-03T20:38:26.306270
6b5d854196fe,Data Engineer,Data Engineer,SG Analytics,Mumbai,3-6 Yrs,3.0,6.0,3-5 Years (Mid),Ci/Cd Pipelines | Azure Ai Foundry | MLOps | Aiops | Change Management | PySpark | Data Engineering | Model Monitoring,8,6 days ago,https://www.naukri.com/job-listings-data-engineer-sg-analytics-mumbai-bengaluru-3-to-6-years-280526015468,2026-06-03T20:38:26.308305
dec98a08208e,Data Engineer,Data Engineer,Accenture,Navi Mumbai,3-8 Yrs,3.0,8.0,3-5 Years (Mid),Data Engineer | Algorithms | Python | Etl Tools | Data Pipelines | Cloud Platforms | SQL | Cloud,8,2 days ago,https://www.naukri.com/job-listings-data-engineer-accenture-solutions-pvt-ltd-navi-mumbai-3-to-8-years-010626913187,2026-06-03T20:38:26.309295
